scope,metric,label,output,assessment,existing_math,gap_codes,contract_notes,source,symbol,line,windows,reference_state
crowding,stock_short_balance_to_circ_mv,,dated series / panel,C,margin_detail.rqye / circ_mv_yuan,,输入已完成同日/同标的对齐、单位规范化后，现有算术/归约可表达；不是原始表到最终结果的替代实现。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_crowding_indicators.py,calc_leverage_crowding,598,,conditional on available local inputs; source reviewed
crowding,stock_short_sell_to_volume,,dated series / panel,C,margin_detail.rqmcl / daily.volume_shares,,输入已完成同日/同标的对齐、单位规范化后，现有算术/归约可表达；不是原始表到最终结果的替代实现。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_crowding_indicators.py,calc_leverage_crowding,598,,conditional on available local inputs; source reviewed
crowding,stock_short_volume_to_float_share,,dated series / panel,C,margin_detail.rqyl / float_share_count,,输入已完成同日/同标的对齐、单位规范化后，现有算术/归约可表达；不是原始表到最终结果的替代实现。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_crowding_indicators.py,calc_leverage_crowding,598,,conditional on available local inputs; source reviewed
crowding,market_margin_balance_to_circ_mv,,dated series / panel,G,sum(margin.rzrqye or rzye+rqye) / total_circ_mv_yuan,G4,单组数值归约已有；当前interval DAG不绑定asset矩阵/稳定类别/分组广播，不能把逐组Python循环当成一体化原生图。输入表对齐及成员PIT属上游。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_crowding_indicators.py,calc_leverage_crowding,598,,conditional on available local inputs; source reviewed
crowding,market_margin_buy_to_amount,,dated series / panel,G,sum(margin.rzmre) / total_A_share_amount_yuan,G4,单组数值归约已有；当前interval DAG不绑定asset矩阵/稳定类别/分组广播，不能把逐组Python循环当成一体化原生图。输入表对齐及成员PIT属上游。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_crowding_indicators.py,calc_leverage_crowding,598,,conditional on available local inputs; source reviewed
crowding,market_margin_balance_change_pct,,dated series / panel,G,margin_balance / margin_balance.shift(1) - 1,G4;K2,单组数值归约已有；当前interval DAG不绑定asset矩阵/稳定类别/分组广播，不能把逐组Python循环当成一体化原生图。输入表对齐及成员PIT属上游。 原始输入可用rolling_apply组合对齐shift；pct_change的缺失前填充行为取决于当前Pandas实现，必须冻结该契约；直接已有oi_chg时只透传。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_crowding_indicators.py,calc_leverage_crowding,598,,conditional on available local inputs; source reviewed
crowding,stock_slb_end_bal_to_float_share,,dated series / panel,C,slb_sec.end_bal / float_share_count,,输入已完成同日/同标的对齐、单位规范化后，现有算术/归约可表达；不是原始表到最终结果的替代实现。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_crowding_indicators.py,calc_leverage_crowding,598,,conditional on available local inputs; source reviewed
crowding,stock_slb_lent_qty_to_float_share,,dated series / panel,C,slb_sec.lent_qnt / float_share_count,,输入已完成同日/同标的对齐、单位规范化后，现有算术/归约可表达；不是原始表到最终结果的替代实现。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_crowding_indicators.py,calc_leverage_crowding,598,,conditional on available local inputs; source reviewed
crowding,stock_slb_fee_rate,,dated series / panel,D,slb_sec_detail.fee_rate,,输入已完成同日/同标的对齐、单位规范化后，现有算术/归约可表达；不是原始表到最终结果的替代实现。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_crowding_indicators.py,calc_leverage_crowding,598,,conditional on available local inputs; source reviewed
crowding,stock_fund_holding_mkv_share,,dated series / panel,G,stock_fund_mkv / total_fund_stock_mkv,G4,单组数值归约已有；当前interval DAG不绑定asset矩阵/稳定类别/分组广播，不能把逐组Python循环当成一体化原生图。输入表对齐及成员PIT属上游。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_crowding_indicators.py,calc_holding_crowding,686,,conditional on available local inputs; source reviewed
crowding,stock_fund_holder_count,,dated series / panel,G,count(distinct funds holding the stock),G4;G5,单组数值归约已有；当前interval DAG不绑定asset矩阵/稳定类别/分组广播，不能把逐组Python循环当成一体化原生图。输入表对齐及成员PIT属上游。 缺通用整数类别distinct_count/unique契约；去重不是浮点求和。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_crowding_indicators.py,calc_holding_crowding,686,,conditional on available local inputs; source reviewed
crowding,stock_fund_float_ratio_sum,,dated series / panel,G,sum(fund_portfolio.stk_float_ratio by stock),G4,单组数值归约已有；当前interval DAG不绑定asset矩阵/稳定类别/分组广播，不能把逐组Python循环当成一体化原生图。输入表对齐及成员PIT属上游。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_crowding_indicators.py,calc_holding_crowding,686,,conditional on available local inputs; source reviewed
crowding,stock_fund_holder_hhi,,dated series / panel,G,sum((fund_mkv_in_stock / stock_fund_mkv)^2),G4,单组数值归约已有；当前interval DAG不绑定asset矩阵/稳定类别/分组广播，不能把逐组Python循环当成一体化原生图。输入表对齐及成员PIT属上游。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_crowding_indicators.py,calc_holding_crowding,686,,conditional on available local inputs; source reviewed
crowding,industry_fund_holding_mkv_share,,dated series / panel,G,industry_fund_mkv / total_fund_stock_mkv,G4,单组数值归约已有；当前interval DAG不绑定asset矩阵/稳定类别/分组广播，不能把逐组Python循环当成一体化原生图。输入表对齐及成员PIT属上游。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_crowding_indicators.py,calc_holding_crowding,686,,conditional on available local inputs; source reviewed
crowding,stock_northbound_hold_ratio,,dated series / panel,D,hk_hold.ratio,,输入已完成同日/同标的对齐、单位规范化后，现有算术/归约可表达；不是原始表到最终结果的替代实现。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_crowding_indicators.py,calc_holding_crowding,686,,conditional on available local inputs; source reviewed
crowding,stock_northbound_hold_change_pct,,dated series / panel,C,"hk_hold.vol / hk_hold.vol.shift(1) - 1, or ratio pct_change if vol absent",K2,输入已完成同日/同标的对齐、单位规范化后，现有算术/归约可表达；不是原始表到最终结果的替代实现。 原始输入可用rolling_apply组合对齐shift；pct_change的缺失前填充行为取决于当前Pandas实现，必须冻结该契约；直接已有oi_chg时只透传。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_crowding_indicators.py,calc_holding_crowding,686,,conditional on available local inputs; source reviewed
crowding,industry_northbound_hold_ratio,,dated series / panel,G,mean(stock_northbound_hold_ratio inside industry),G4,单组数值归约已有；当前interval DAG不绑定asset矩阵/稳定类别/分组广播，不能把逐组Python循环当成一体化原生图。输入表对齐及成员PIT属上游。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_crowding_indicators.py,calc_holding_crowding,686,,conditional on available local inputs; source reviewed
crowding,stock_top10_float_holder_ratio,,dated series / panel,G,sum(top10 hold_float_ratio); quantile threshold + sum_where + tie count (or future top_k),G4,单组数值归约已有；当前interval DAG不绑定asset矩阵/稳定类别/分组广播，不能把逐组Python循环当成一体化原生图。输入表对齐及成员PIT属上游。 Top-K标量和可组合，不能仅因没有sort就判数学不可算。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_crowding_indicators.py,calc_holding_crowding,686,,conditional on available local inputs; source reviewed
crowding,stock_top10_float_holder_hhi,,dated series / panel,G,sum((holder hold_float_ratio / sum_top10_hold_float_ratio)^2); quantile threshold + sum_where + tie count (or future top_k),G4,单组数值归约已有；当前interval DAG不绑定asset矩阵/稳定类别/分组广播，不能把逐组Python循环当成一体化原生图。输入表对齐及成员PIT属上游。 Top-K标量和可组合，不能仅因没有sort就判数学不可算。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_crowding_indicators.py,calc_holding_crowding,686,,conditional on available local inputs; source reviewed
crowding,stock_holder_num_change_pct,,dated series / panel,C,holder_num / holder_num.shift(1) - 1,K2,输入已完成同日/同标的对齐、单位规范化后，现有算术/归约可表达；不是原始表到最终结果的替代实现。 原始输入可用rolling_apply组合对齐shift；pct_change的缺失前填充行为取决于当前Pandas实现，必须冻结该契约；直接已有oi_chg时只透传。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_crowding_indicators.py,calc_holding_crowding,686,,conditional on available local inputs; source reviewed
crowding,etf_share_change_pct,,dated series / panel,C,share / share.shift(1) - 1,K2,输入已完成同日/同标的对齐、单位规范化后，现有算术/归约可表达；不是原始表到最终结果的替代实现。 原始输入可用rolling_apply组合对齐shift；pct_change的缺失前填充行为取决于当前Pandas实现，必须冻结该契约；直接已有oi_chg时只透传。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_crowding_indicators.py,calc_etf_crowding,747,,conditional on available local inputs; source reviewed
crowding,etf_size_change_pct,,dated series / panel,C,total_size / total_size.shift(1) - 1,K2,输入已完成同日/同标的对齐、单位规范化后，现有算术/归约可表达；不是原始表到最终结果的替代实现。 原始输入可用rolling_apply组合对齐shift；pct_change的缺失前填充行为取决于当前Pandas实现，必须冻结该契约；直接已有oi_chg时只透传。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_crowding_indicators.py,calc_etf_crowding,747,,conditional on available local inputs; source reviewed
crowding,etf_amount_share,,dated series / panel,G,etf_amount_yuan / total_A_share_amount_yuan,G4,单组数值归约已有；当前interval DAG不绑定asset矩阵/稳定类别/分组广播，不能把逐组Python循环当成一体化原生图。输入表对齐及成员PIT属上游。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_crowding_indicators.py,calc_etf_crowding,747,,conditional on available local inputs; source reviewed
crowding,etf_amount_ma_ratio,,dated series / panel,C,"etf_amount_yuan / rolling_mean(etf_amount_yuan, N)",,输入已完成同日/同标的对齐、单位规范化后，现有算术/归约可表达；不是原始表到最终结果的替代实现。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_crowding_indicators.py,calc_etf_crowding,747,,conditional on available local inputs; source reviewed
crowding,futures_oi_rolling_pctile,,dated series / panel,C,"rolling_apply(count(valid & x<=last_valid)/count(valid),window,minp)",,脚本比较的是窗口最后有限值；可用位置序列+max_value+value_at找到最后有限值。不缺rank原语；窗口末行NaN仍可输出。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_crowding_indicators.py,calc_futures_crowding,785,,conditional on available local inputs; source reviewed
crowding,futures_oi_volume_ratio,,dated series / panel,C,fut_daily.oi / fut_daily.vol,,输入已完成同日/同标的对齐、单位规范化后，现有算术/归约可表达；不是原始表到最终结果的替代实现。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_crowding_indicators.py,calc_futures_crowding,785,,conditional on available local inputs; source reviewed
crowding,futures_oi_change_pct,,dated series / panel,C,oi / oi.shift(1) - 1,K2,输入已完成同日/同标的对齐、单位规范化后，现有算术/归约可表达；不是原始表到最终结果的替代实现。 原始输入可用rolling_apply组合对齐shift；pct_change的缺失前填充行为取决于当前Pandas实现，必须冻结该契约；直接已有oi_chg时只透传。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_crowding_indicators.py,calc_futures_crowding,785,,conditional on available local inputs; source reviewed
crowding,futures_long_hhi,,dated series / panel,G,HHI(broker long_hld),G4,单组数值归约已有；当前interval DAG不绑定asset矩阵/稳定类别/分组广播，不能把逐组Python循环当成一体化原生图。输入表对齐及成员PIT属上游。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_crowding_indicators.py,calc_futures_crowding,785,,conditional on available local inputs; source reviewed
crowding,futures_short_hhi,,dated series / panel,G,HHI(broker short_hld),G4,单组数值归约已有；当前interval DAG不绑定asset矩阵/稳定类别/分组广播，不能把逐组Python循环当成一体化原生图。输入表对齐及成员PIT属上游。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_crowding_indicators.py,calc_futures_crowding,785,,conditional on available local inputs; source reviewed
crowding,futures_top5_long_share,,dated series / panel,G,sum(top5 long_hld) / sum(long_hld); quantile threshold + sum_where + tie count (or future top_k),G4,单组数值归约已有；当前interval DAG不绑定asset矩阵/稳定类别/分组广播，不能把逐组Python循环当成一体化原生图。输入表对齐及成员PIT属上游。 Top-K标量和可组合，不能仅因没有sort就判数学不可算。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_crowding_indicators.py,calc_futures_crowding,785,,conditional on available local inputs; source reviewed
crowding,futures_top5_short_share,,dated series / panel,G,sum(top5 short_hld) / sum(short_hld); quantile threshold + sum_where + tie count (or future top_k),G4,单组数值归约已有；当前interval DAG不绑定asset矩阵/稳定类别/分组广播，不能把逐组Python循环当成一体化原生图。输入表对齐及成员PIT属上游。 Top-K标量和可组合，不能仅因没有sort就判数学不可算。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_crowding_indicators.py,calc_futures_crowding,785,,conditional on available local inputs; source reviewed
crowding,futures_long_short_imbalance,,dated series / panel,G,(sum(long_hld)-sum(short_hld))/(sum(long_hld)+sum(short_hld)),G4,单组数值归约已有；当前interval DAG不绑定asset矩阵/稳定类别/分组广播，不能把逐组Python循环当成一体化原生图。输入表对齐及成员PIT属上游。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_crowding_indicators.py,calc_futures_crowding,785,,conditional on available local inputs; source reviewed
crowding,option_put_call_oi_ratio,,dated series / panel,G,sum(put oi) / sum(call oi),G4,单组数值归约已有；当前interval DAG不绑定asset矩阵/稳定类别/分组广播，不能把逐组Python循环当成一体化原生图。输入表对齐及成员PIT属上游。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_crowding_indicators.py,calc_option_crowding,837,,conditional on available local inputs; source reviewed
crowding,option_put_call_volume_ratio,,dated series / panel,G,sum(put vol) / sum(call vol),G4,单组数值归约已有；当前interval DAG不绑定asset矩阵/稳定类别/分组广播，不能把逐组Python循环当成一体化原生图。输入表对齐及成员PIT属上游。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_crowding_indicators.py,calc_option_crowding,837,,conditional on available local inputs; source reviewed
crowding,option_strike_oi_hhi,,dated series / panel,G,HHI(open_interest by exercise_price),G4;G5,单组数值归约已有；当前interval DAG不绑定asset矩阵/稳定类别/分组广播，不能把逐组Python循环当成一体化原生图。输入表对齐及成员PIT属上游。 先按strike合计OI，再HHI；不能直接对所有合约OI平方求和。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_crowding_indicators.py,calc_option_crowding,837,,conditional on available local inputs; source reviewed
crowding,option_volume_to_underlying_volume,,dated series / panel,G,sum(option vol) / underlying ETF vol,G4,单组数值归约已有；当前interval DAG不绑定asset矩阵/稳定类别/分组广播，不能把逐组Python循环当成一体化原生图。输入表对齐及成员PIT属上游。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_crowding_indicators.py,calc_option_crowding,837,,conditional on available local inputs; source reviewed
crowding,attention_rank_inverse,,dated series / panel,C,1 / hot_rank,,输入已完成同日/同标的对齐、单位规范化后，现有算术/归约可表达；不是原始表到最终结果的替代实现。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_crowding_indicators.py,calc_attention_and_speculation,875,,conditional on available local inputs; source reviewed
crowding,attention_hot_score,,dated series / panel,D,hot score from ranking source,,输入已完成同日/同标的对齐、单位规范化后，现有算术/归约可表达；不是原始表到最终结果的替代实现。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_crowding_indicators.py,calc_attention_and_speculation,875,,conditional on available local inputs; source reviewed
crowding,dragon_tiger_net_buy_to_amount,,dated series / panel,C,top_list.net_amount / top_list.amount,,输入已完成同日/同标的对齐、单位规范化后，现有算术/归约可表达；不是原始表到最终结果的替代实现。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_crowding_indicators.py,calc_attention_and_speculation,875,,conditional on available local inputs; source reviewed
crowding,dragon_tiger_inst_net_buy_to_amount,,dated series / panel,G,sum(top_inst.net_buy) / daily.amount_yuan,G4,单组数值归约已有；当前interval DAG不绑定asset矩阵/稳定类别/分组广播，不能把逐组Python循环当成一体化原生图。输入表对齐及成员PIT属上游。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_crowding_indicators.py,calc_attention_and_speculation,875,,conditional on available local inputs; source reviewed
unwired, 相对历史收益指标 ReturnZScore_2m,当前平均收益相对近2个月收益的 Z 分数,not specified by executable dispatch,U,收益率Z分数 = (当前平均收益 - 近2个月平均收益) / 近2个月标准差,,配置存在但核心入口未接线，不计入当前可执行指标；无cal_*真值，不能声称等价替代。,/Users/chenjunming/Desktop/KevinGit/PyFinance/MetricsFactory/metrics_cal_config.py,log_return_relative_metrics_dict,,,not wired
unwired,ReturnZScore_6m,当前平均收益相对近半年收益的 Z 分数,not specified by executable dispatch,U,收益率Z分数 = (当前平均收益 - 近半年平均收益) / 近半年标准差,,配置存在但核心入口未接线，不计入当前可执行指标；无cal_*真值，不能声称等价替代。,/Users/chenjunming/Desktop/KevinGit/PyFinance/MetricsFactory/metrics_cal_config.py,log_return_relative_metrics_dict,,,not wired
unwired,ReturnZScore_1y,当前平均收益相对近1年收益的 Z 分数,not specified by executable dispatch,U,收益率Z分数 = (当前平均收益 - 近1年平均收益) / 近1年标准差,,配置存在但核心入口未接线，不计入当前可执行指标；无cal_*真值，不能声称等价替代。,/Users/chenjunming/Desktop/KevinGit/PyFinance/MetricsFactory/metrics_cal_config.py,log_return_relative_metrics_dict,,,not wired
unwired,ReturnZScore_2y,当前平均收益相对近2年收益的 Z 分数,not specified by executable dispatch,U,收益率Z分数 = (当前平均收益 - 近2年平均收益) / 近2年标准差,,配置存在但核心入口未接线，不计入当前可执行指标；无cal_*真值，不能声称等价替代。,/Users/chenjunming/Desktop/KevinGit/PyFinance/MetricsFactory/metrics_cal_config.py,log_return_relative_metrics_dict,,,not wired
unwired,ReturnPercentile_2m,当前收益率相对近2个月收益的分位数,not specified by executable dispatch,U,收益率分位数 = 当前收益率在近2个月的同类收益率中的分位数,,配置存在但核心入口未接线，不计入当前可执行指标；无cal_*真值，不能声称等价替代。 先定义历史样本、当前值和相等排名规则；已有比较+计数+rolling_apply可作组合。,/Users/chenjunming/Desktop/KevinGit/PyFinance/MetricsFactory/metrics_cal_config.py,log_return_relative_metrics_dict,,,not wired
unwired,ReturnPercentile_6m,当前收益率相对近6个月收益的分位数,not specified by executable dispatch,U,收益率分位数 = 当前收益率在近2个月的同类收益率中的分位数,,配置存在但核心入口未接线，不计入当前可执行指标；无cal_*真值，不能声称等价替代。 先定义历史样本、当前值和相等排名规则；已有比较+计数+rolling_apply可作组合。,/Users/chenjunming/Desktop/KevinGit/PyFinance/MetricsFactory/metrics_cal_config.py,log_return_relative_metrics_dict,,,not wired
unwired,ReturnPercentile_1y,当前收益率相对近1年收益的分位数,not specified by executable dispatch,U,收益率分位数 = 当前收益率在近1年的同类收益率中的分位数,,配置存在但核心入口未接线，不计入当前可执行指标；无cal_*真值，不能声称等价替代。 先定义历史样本、当前值和相等排名规则；已有比较+计数+rolling_apply可作组合。,/Users/chenjunming/Desktop/KevinGit/PyFinance/MetricsFactory/metrics_cal_config.py,log_return_relative_metrics_dict,,,not wired
unwired,ReturnPercentile_2y,当前收益率相对近2年收益的分位数,not specified by executable dispatch,U,收益率分位数 = 当前收益率在近2年的同类收益率中的分位数,,配置存在但核心入口未接线，不计入当前可执行指标；无cal_*真值，不能声称等价替代。 先定义历史样本、当前值和相等排名规则；已有比较+计数+rolling_apply可作组合。,/Users/chenjunming/Desktop/KevinGit/PyFinance/MetricsFactory/metrics_cal_config.py,log_return_relative_metrics_dict,,,not wired
unwired,AverageDeviationReturn_2m,相较近2月收益均线偏离率,not specified by executable dispatch,U,均线偏离率 = (当前收益率均值 - 近2月收益均值) / 近2月收益均值,,配置存在但核心入口未接线，不计入当前可执行指标；无cal_*真值，不能声称等价替代。,/Users/chenjunming/Desktop/KevinGit/PyFinance/MetricsFactory/metrics_cal_config.py,log_return_relative_metrics_dict,,,not wired
unwired,AverageDeviationReturn_6m,相较近6月收益均线偏离率,not specified by executable dispatch,U,均线偏离率 = (当前收益率均值 - 近6月收益均值) / 近6月收益均值,,配置存在但核心入口未接线，不计入当前可执行指标；无cal_*真值，不能声称等价替代。,/Users/chenjunming/Desktop/KevinGit/PyFinance/MetricsFactory/metrics_cal_config.py,log_return_relative_metrics_dict,,,not wired
unwired,AverageDeviationReturn_1y,相较近1年收益均线偏离率,not specified by executable dispatch,U,均线偏离率 = (当前收益率均值 - 近1年收益均值) / 近1年收益均值,,配置存在但核心入口未接线，不计入当前可执行指标；无cal_*真值，不能声称等价替代。,/Users/chenjunming/Desktop/KevinGit/PyFinance/MetricsFactory/metrics_cal_config.py,log_return_relative_metrics_dict,,,not wired
unwired,AverageDeviationReturn_2y,相较近2年收益均线偏离率,not specified by executable dispatch,U,均线偏离率 = (当前收益率均值 - 近2年收益均值) / 近2年收益均值,,配置存在但核心入口未接线，不计入当前可执行指标；无cal_*真值，不能声称等价替代。,/Users/chenjunming/Desktop/KevinGit/PyFinance/MetricsFactory/metrics_cal_config.py,log_return_relative_metrics_dict,,,not wired
unwired, 相对历史风险指标 VolatilityRollingRatio_2m,当前波动率相较近2个月波动率的滚动比率,not specified by executable dispatch,U,波动率滚动比率 = 当前波动率 / 近2个月波动率 (值 > 1 表示近期强于长期，< 1 则反之),,配置存在但核心入口未接线，不计入当前可执行指标；无cal_*真值，不能声称等价替代。,/Users/chenjunming/Desktop/KevinGit/PyFinance/MetricsFactory/metrics_cal_config.py,log_return_relative_metrics_dict,,,not wired
unwired,VolatilityRollingRatio_6m,当前波动率相较近6个月波动率的滚动比率,not specified by executable dispatch,U,波动率滚动比率 = 当前波动率 / 近6个月波动率 (值 > 1 表示近期强于长期，< 1 则反之),,配置存在但核心入口未接线，不计入当前可执行指标；无cal_*真值，不能声称等价替代。,/Users/chenjunming/Desktop/KevinGit/PyFinance/MetricsFactory/metrics_cal_config.py,log_return_relative_metrics_dict,,,not wired
unwired,VolatilityRollingRatio_1y,当前波动率相较近1年波动率的滚动比率,not specified by executable dispatch,U,波动率滚动比率 = 当前波动率 / 近1年波动率 (值 > 1 表示近期强于长期，< 1 则反之),,配置存在但核心入口未接线，不计入当前可执行指标；无cal_*真值，不能声称等价替代。,/Users/chenjunming/Desktop/KevinGit/PyFinance/MetricsFactory/metrics_cal_config.py,log_return_relative_metrics_dict,,,not wired
unwired,VolatilityRollingRatio_2y,当前波动率相较近2年波动率的滚动比率,not specified by executable dispatch,U,波动率滚动比率 = 当前波动率 / 近2年波动率 (值 > 1 表示近期强于长期，< 1 则反之),,配置存在但核心入口未接线，不计入当前可执行指标；无cal_*真值，不能声称等价替代。,/Users/chenjunming/Desktop/KevinGit/PyFinance/MetricsFactory/metrics_cal_config.py,log_return_relative_metrics_dict,,,not wired
unwired,VolatilityPercentile_2m,当前波动率相对近2个月波动率的分位数,not specified by executable dispatch,U,波动率分位数 = 当前收益率在近2个月的同类波动率中的分位数,,配置存在但核心入口未接线，不计入当前可执行指标；无cal_*真值，不能声称等价替代。 先定义历史样本、当前值和相等排名规则；已有比较+计数+rolling_apply可作组合。,/Users/chenjunming/Desktop/KevinGit/PyFinance/MetricsFactory/metrics_cal_config.py,log_return_relative_metrics_dict,,,not wired
unwired,VolatilityPercentile_6m,当前波动率相对近6个月波动率的分位数,not specified by executable dispatch,U,波动率分位数 = 当前收益率在近2个月的同类波动率中的分位数,,配置存在但核心入口未接线，不计入当前可执行指标；无cal_*真值，不能声称等价替代。 先定义历史样本、当前值和相等排名规则；已有比较+计数+rolling_apply可作组合。,/Users/chenjunming/Desktop/KevinGit/PyFinance/MetricsFactory/metrics_cal_config.py,log_return_relative_metrics_dict,,,not wired
unwired,VolatilityPercentile_1y,当前波动率相对近1年收波动率分位数,not specified by executable dispatch,U,波动率分位数 = 当前收益率在近1年的同类收波动中的分位数,,配置存在但核心入口未接线，不计入当前可执行指标；无cal_*真值，不能声称等价替代。 先定义历史样本、当前值和相等排名规则；已有比较+计数+rolling_apply可作组合。,/Users/chenjunming/Desktop/KevinGit/PyFinance/MetricsFactory/metrics_cal_config.py,log_return_relative_metrics_dict,,,not wired
unwired,VolatilityPercentile_2y,当前波动率相对近2年收波动率分位数,not specified by executable dispatch,U,波动率分位数 = 当前收益率在近2年的同类收波动中的分位数,,配置存在但核心入口未接线，不计入当前可执行指标；无cal_*真值，不能声称等价替代。 先定义历史样本、当前值和相等排名规则；已有比较+计数+rolling_apply可作组合。,/Users/chenjunming/Desktop/KevinGit/PyFinance/MetricsFactory/metrics_cal_config.py,log_return_relative_metrics_dict,,,not wired
unwired,BBI,BBI 指标 (多空指标),not specified by executable dispatch,U,BBI = (MA3 + MA6 + MA12 + MA24) / 4,,配置存在但核心入口未接线，不计入当前可执行指标；无cal_*真值，不能声称等价替代。,/Users/chenjunming/Desktop/KevinGit/PyFinance/MetricsFactory/metrics_cal_config.py,long_short_metrics,,,not wired
unwired,DMA,DMA 指标 (平均线差),not specified by executable dispatch,U,DMA = (MA短期 - MA长期) 的移动平均,,配置存在但核心入口未接线，不计入当前可执行指标；无cal_*真值，不能声称等价替代。,/Users/chenjunming/Desktop/KevinGit/PyFinance/MetricsFactory/metrics_cal_config.py,long_short_metrics,,,not wired
unwired,DIF,MACD 指标的 DIF 值 (快线-趋势变化),not specified by executable dispatch,U,DIF = EMA(短期) - EMA(长期),G1,配置存在但核心入口未接线，不计入当前可执行指标；无cal_*真值，不能声称等价替代。 按配置意图需EMA契约。,/Users/chenjunming/Desktop/KevinGit/PyFinance/MetricsFactory/metrics_cal_config.py,long_short_metrics,,,not wired
unwired,DEA,MACD 指标的 DEA 值 (慢线-趋势平滑),not specified by executable dispatch,U,DEA = DIF 的指数移动平均值,G1,配置存在但核心入口未接线，不计入当前可执行指标；无cal_*真值，不能声称等价替代。 按配置意图需EMA契约。,/Users/chenjunming/Desktop/KevinGit/PyFinance/MetricsFactory/metrics_cal_config.py,long_short_metrics,,,not wired
unwired,MACD,MACD 值 (快线-慢线),not specified by executable dispatch,U,MACD = 2 (DIF - DEA),G1,配置存在但核心入口未接线，不计入当前可执行指标；无cal_*真值，不能声称等价替代。 按配置意图需EMA契约。,/Users/chenjunming/Desktop/KevinGit/PyFinance/MetricsFactory/metrics_cal_config.py,long_short_metrics,,,not wired
unwired,ADXSlop-6,ADX 的斜率,not specified by executable dispatch,U,ADX 的斜率,,配置存在但核心入口未接线，不计入当前可执行指标；无cal_*真值，不能声称等价替代。 ADX如何定义斜率窗口/自变量尚需明确；现有回归基本能力已在。,/Users/chenjunming/Desktop/KevinGit/PyFinance/MetricsFactory/metrics_cal_config.py,long_short_metrics,,,not wired
